date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:14:15	1558/1558	---MCZ	200	added ('OK')	text/html	etag:W/%22540f9993d7031848cebc1292201112b4%22	https://claimscotty.vercel.app/fonts/Inter-LightItalic.adc70179.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-LightItalic.adc70179.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:16	1558/1558	---MCZ	200	added ('OK')	text/html	etag:W/%2271ec50c46fbe79738abb6e3f276097d6%22	https://claimscotty.vercel.app/fonts/Inter-LightItalic.0555a46c.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-LightItalic.0555a46c.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:17	1550/1550	---MCZ	200	added ('OK')	text/html	etag:W/%22e24d353144dbda9212431e4c068e217c%22	https://claimscotty.vercel.app/fonts/Inter-Regular.4dd66a11.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-Regular.4dd66a11.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:18	1550/1550	---MCZ	200	added ('OK')	text/html	etag:W/%22964cf0dd5146bbbb36b1fb7503ffb46e%22	https://claimscotty.vercel.app/fonts/Inter-Regular.7c539936.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-Regular.7c539936.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:19	1548/1548	---MCZ	200	added ('OK')	text/html	etag:W/%22ea32119f8ae2fab7d04e59d23d1f5a6b%22	https://claimscotty.vercel.app/fonts/Inter-Italic.9528384c.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-Italic.9528384c.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:20	1548/1548	---MCZ	200	added ('OK')	text/html	etag:W/%228aa2c8371b4ab601ccaeffc6cd255d71%22	https://claimscotty.vercel.app/fonts/Inter-Italic.e4ad3666.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-Italic.e4ad3666.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:21	1548/1548	---MCZ	200	added ('OK')	text/html	etag:W/%22d75fe4d814ce17ee796d35158f96ccbe%22	https://claimscotty.vercel.app/fonts/Inter-Medium.f6cf0a0b.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-Medium.f6cf0a0b.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:22	1548/1548	---MCZ	200	added ('OK')	text/html	etag:W/%22aa24c237bb2a40b2bd61c90cdae3be2d%22	https://claimscotty.vercel.app/fonts/Inter-Medium.7a8cc724.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-Medium.7a8cc724.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:23	1560/1560	---MCZ	200	added ('OK')	text/html	etag:W/%22706b74d23b42a3a4b846349be91f1511%22	https://claimscotty.vercel.app/fonts/Inter-MediumItalic.565a7104.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-MediumItalic.565a7104.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:24	1560/1560	---MCZ	200	added ('OK')	text/html	etag:W/%22b502f917d31d482af640f2b5f949956d%22	https://claimscotty.vercel.app/fonts/Inter-MediumItalic.417907d2.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-MediumItalic.417907d2.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:25	1552/1552	---MCZ	200	added ('OK')	text/html	etag:W/%2206eb89f22742f1abb1421293761663bd%22	https://claimscotty.vercel.app/fonts/Inter-SemiBold.dd8a55ef.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-SemiBold.dd8a55ef.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:26	1552/1552	---MCZ	200	added ('OK')	text/html	etag:W/%22c2f0bd0a231d72f5e25d1e8385c13409%22	https://claimscotty.vercel.app/fonts/Inter-SemiBold.1db6c55c.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-SemiBold.1db6c55c.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:27	1564/1564	---MCZ	200	added ('OK')	text/html	etag:W/%22a72cd720db2c9653fe432df39a0d8e89%22	https://claimscotty.vercel.app/fonts/Inter-SemiBoldItalic.ac201e30.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-SemiBoldItalic.ac201e30.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:28	1564/1564	---MCZ	200	added ('OK')	text/html	etag:W/%225a0367ba57d81d2e711f61050a7bb4b3%22	https://claimscotty.vercel.app/fonts/Inter-SemiBoldItalic.81678d1a.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-SemiBoldItalic.81678d1a.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:29	1544/1544	---MCZ	200	added ('OK')	text/html	etag:W/%229f83eec70705bb42742b15d036cdd49f%22	https://claimscotty.vercel.app/fonts/Inter-Bold.aed27700.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-Bold.aed27700.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:30	1544/1544	---MCZ	200	added ('OK')	text/html	etag:W/%22473d325572813d7ac3b41265d5401700%22	https://claimscotty.vercel.app/fonts/Inter-Bold.79260e5b.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-Bold.79260e5b.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:31	1556/1556	---MCZ	200	added ('OK')	text/html	etag:W/%223c2e08ce3442d69f849ff837d26490eb%22	https://claimscotty.vercel.app/fonts/Inter-BoldItalic.8ef77a03.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-BoldItalic.8ef77a03.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:32	1556/1556	---MCZ	200	added ('OK')	text/html	etag:W/%22b4ec539846468776886b0aee216137da%22	https://claimscotty.vercel.app/fonts/Inter-BoldItalic.e0879d64.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-BoldItalic.e0879d64.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:33	1554/1554	---MCZ	200	added ('OK')	text/html	etag:W/%2203186be0bab262bc9afa8ceb6665ceae%22	https://claimscotty.vercel.app/fonts/Inter-ExtraBold.92d16aee.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-ExtraBold.92d16aee.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:34	1554/1554	---MCZ	200	added ('OK')	text/html	etag:W/%22acdcfbf838dd9f19945ea8505861a86b%22	https://claimscotty.vercel.app/fonts/Inter-ExtraBold.38bc51bc.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-ExtraBold.38bc51bc.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:35	1566/1566	---MCZ	200	added ('OK')	text/html	etag:W/%22769e21d50e846703b2809ed4fbee1d2d%22	https://claimscotty.vercel.app/fonts/Inter-ExtraBoldItalic.57ea76d0.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-ExtraBoldItalic.57ea76d0.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:36	1566/1566	---MCZ	200	added ('OK')	text/html	etag:W/%228d80eb4715961eaf75605c9765116a27%22	https://claimscotty.vercel.app/fonts/Inter-ExtraBoldItalic.0e4b21eb.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-ExtraBoldItalic.0e4b21eb.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:37	1546/1546	---MCZ	200	added ('OK')	text/html	etag:W/%224a6b852b7137ddb71107a45b17d4efb2%22	https://claimscotty.vercel.app/fonts/Inter-Black.09f4068b.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-Black.09f4068b.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:38	1546/1546	---MCZ	200	added ('OK')	text/html	etag:W/%22a341e8d79a692a699a6fa6cc047c6c0f%22	https://claimscotty.vercel.app/fonts/Inter-Black.e3735483.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-Black.e3735483.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:39	1558/1558	---MCZ	200	added ('OK')	text/html	etag:W/%2249b91cc06988297d501a53b0b8bc44b3%22	https://claimscotty.vercel.app/fonts/Inter-BlackItalic.daa1ca3c.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-BlackItalic.daa1ca3c.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:40	1558/1558	---MCZ	200	added ('OK')	text/html	etag:W/%22ca4438262c9a7bbb9507f47df2f7f822%22	https://claimscotty.vercel.app/fonts/Inter-BlackItalic.07e69b53.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-BlackItalic.07e69b53.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:40	1554/1554	---MCZ	200	added ('OK')	text/html	etag:W/%22144d2bf96bc4e508940c0a1cc3721838%22	https://claimscotty.vercel.app/fonts/Inter-roman.var.90e8f61d.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-roman.var.90e8f61d.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:42	1556/1556	---MCZ	200	added ('OK')	text/html	etag:W/%22e15d4eea4a3aee747d68b24ef676dac2%22	https://claimscotty.vercel.app/fonts/Inter-italic.var.2690e3c2.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-italic.var.2690e3c2.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:43	1530/1530	---MCZ	200	added ('OK')	text/html	etag:W/%228d36211fd3c51fda7868efd4f57958e4%22	https://claimscotty.vercel.app/css/SFMono-Regular.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Regular.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:14:44	1546/1546	---MCZ	200	added ('OK')	text/html	etag:W/%2290593a54d02199c3851506267df78e9a%22	https://claimscotty.vercel.app/css/SFMono-Regulard41dd41d.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Regulard41dd41d.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:14:45	1534/1534	---MCZ	200	added ('OK')	text/html	etag:W/%2270fae356b254387f22c21071f33fd0fe%22	https://claimscotty.vercel.app/css/SFMono-Regular-2.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Regular-2.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:14:46	1534/1534	---MCZ	200	added ('OK')	text/html	etag:W/%226ed9f830b97bad02f173ba1020548f1a%22	https://claimscotty.vercel.app/css/SFMono-Regular-3.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Regular-3.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:14:47	1534/1534	---MCZ	200	added ('OK')	text/html	etag:W/%22424fa394e640b6eaa3017c9f2ee1dcde%22	https://claimscotty.vercel.app/css/SFMono-Regular-4.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Regular-4.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:14:48	1534/1534	---MCZ	200	added ('OK')	text/html	etag:W/%2247527973be9fc6d52c82b46a25452f8d%22	https://claimscotty.vercel.app/css/SFMono-Regular-5.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Regular-5.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:14:49	1528/1528	---MCZ	200	added ('OK')	text/html	etag:W/%22f66b443837cd5e4af1130b112927a193%22	https://claimscotty.vercel.app/css/SFMono-Medium.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Medium.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:14:50	1544/1544	---MCZ	200	added ('OK')	text/html	etag:W/%22a84cc72ea5d5d08c6bc021faf463babf%22	https://claimscotty.vercel.app/css/SFMono-Mediumd41dd41d.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Mediumd41dd41d.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:14:51	1532/1532	---MCZ	200	added ('OK')	text/html	etag:W/%224b44131323520ac4362c9cc42abe4aa1%22	https://claimscotty.vercel.app/css/SFMono-Medium-2.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Medium-2.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:14:52	1532/1532	---MCZ	200	added ('OK')	text/html	etag:W/%22ee387140032e6f14620573a91592d566%22	https://claimscotty.vercel.app/css/SFMono-Medium-3.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Medium-3.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:14:53	1532/1532	---MCZ	200	added ('OK')	text/html	etag:W/%22fdd08d3952ee7aeb9f98a72e1f4e4744%22	https://claimscotty.vercel.app/css/SFMono-Medium-4.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Medium-4.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:14:54	1532/1532	---MCZ	200	added ('OK')	text/html	etag:W/%2204cb2b0fe52b9dd622dd4893ae33441d%22	https://claimscotty.vercel.app/css/SFMono-Medium-5.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Medium-5.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:14:55	1532/1532	---MCZ	200	added ('OK')	text/html	etag:W/%22ef03e24bcd72c8f6c9cd305e26073188%22	https://claimscotty.vercel.app/css/SFMono-Semibold.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Semibold.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:14:56	1548/1548	---MCZ	200	added ('OK')	text/html	etag:W/%227ef80378658304bb501ec386774d6aec%22	https://claimscotty.vercel.app/css/SFMono-Semiboldd41dd41d.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Semiboldd41dd41d.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:14:57	1536/1536	---MCZ	200	added ('OK')	text/html	etag:W/%222da8203ed2b143db53716cb064d96e51%22	https://claimscotty.vercel.app/css/SFMono-Semibold-2.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Semibold-2.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:14:58	1536/1536	---MCZ	200	added ('OK')	text/html	etag:W/%221cc0066e18756a99d7dd0c819459a504%22	https://claimscotty.vercel.app/css/SFMono-Semibold-3.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Semibold-3.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:14:59	1536/1536	---MCZ	200	added ('OK')	text/html	etag:W/%22b09ef8f8cf2ee5650fcdd5f972ca0358%22	https://claimscotty.vercel.app/css/SFMono-Semibold-4.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Semibold-4.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:00	1536/1536	---MCZ	200	added ('OK')	text/html	etag:W/%22bdc28d8cc29a6cb7e18d024f4b908c01%22	https://claimscotty.vercel.app/css/SFMono-Semibold-5.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Semibold-5.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:01	1524/1524	---MCZ	200	added ('OK')	text/html	etag:W/%22983928eec6b8d3d195b8e41cc1995a21%22	https://claimscotty.vercel.app/css/SFMono-Bold.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Bold.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:02	1540/1540	---MCZ	200	added ('OK')	text/html	etag:W/%22aac7462028b276b35faf0e671c2d868b%22	https://claimscotty.vercel.app/css/SFMono-Boldd41dd41d.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Boldd41dd41d.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:03	1528/1528	---MCZ	200	added ('OK')	text/html	etag:W/%22016531421f16add356956bf3544572ae%22	https://claimscotty.vercel.app/css/SFMono-Bold-2.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Bold-2.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:04	1528/1528	---MCZ	200	added ('OK')	text/html	etag:W/%2282622547aa7ebd8664eaa215c7765f11%22	https://claimscotty.vercel.app/css/SFMono-Bold-3.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Bold-3.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:05	1528/1528	---MCZ	200	added ('OK')	text/html	etag:W/%22af519f919c4f736349a0db4c3d2da818%22	https://claimscotty.vercel.app/css/SFMono-Bold-4.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Bold-4.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:06	1528/1528	---MCZ	200	added ('OK')	text/html	etag:W/%2213af8564593b1445da117b5139bd7ab8%22	https://claimscotty.vercel.app/css/SFMono-Bold-5.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFMono-Bold-5.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:07	1536/1536	---MCZ	200	added ('OK')	text/html	etag:W/%220baa0bb75689829c9f9f3981e5e42cf6%22	https://claimscotty.vercel.app/css/SFProText-Regular.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Regular.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:08	1552/1552	---MCZ	200	added ('OK')	text/html	etag:W/%22f01975762ed368d8b6bac6dcb08e4b1d%22	https://claimscotty.vercel.app/css/SFProText-Regulard41dd41d.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Regulard41dd41d.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:09	1540/1540	---MCZ	200	added ('OK')	text/html	etag:W/%2237d762dfb8f96d8bb33960f34605e655%22	https://claimscotty.vercel.app/css/SFProText-Regular-2.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Regular-2.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:10	1540/1540	---MCZ	200	added ('OK')	text/html	etag:W/%22f20c081a3b200cd51900db2ca8c48d2d%22	https://claimscotty.vercel.app/css/SFProText-Regular-3.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Regular-3.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:11	1540/1540	---MCZ	200	added ('OK')	text/html	etag:W/%22e4a7d7b4dfc4565960ae2afbc108fdd2%22	https://claimscotty.vercel.app/css/SFProText-Regular-4.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Regular-4.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:12	1540/1540	---MCZ	200	added ('OK')	text/html	etag:W/%2248a1bc43dd5f17e75e1316f2657cf265%22	https://claimscotty.vercel.app/css/SFProText-Regular-5.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Regular-5.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:13	1538/1538	---MCZ	200	added ('OK')	text/html	etag:W/%22f315846e6a05c4189cd895acc0c3b49d%22	https://claimscotty.vercel.app/css/SFProText-Semibold.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Semibold.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:14	1554/1554	---MCZ	200	added ('OK')	text/html	etag:W/%222bde004f4ea4bf25608d0dcbf203007d%22	https://claimscotty.vercel.app/css/SFProText-Semiboldd41dd41d.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Semiboldd41dd41d.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:15	1542/1542	---MCZ	200	added ('OK')	text/html	etag:W/%222607b64d50fc745cd900608b99d09c8c%22	https://claimscotty.vercel.app/css/SFProText-Semibold-2.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Semibold-2.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:16	1542/1542	---MCZ	200	added ('OK')	text/html	etag:W/%22b46a564df325779885f64af9350a264e%22	https://claimscotty.vercel.app/css/SFProText-Semibold-3.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Semibold-3.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:17	1542/1542	---MCZ	200	added ('OK')	text/html	etag:W/%223db9f1db9502af7309ea42339e2d141c%22	https://claimscotty.vercel.app/css/SFProText-Semibold-4.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Semibold-4.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:18	1542/1542	---MCZ	200	added ('OK')	text/html	etag:W/%22fdc8580618e60d6a96615f0483bc3921%22	https://claimscotty.vercel.app/css/SFProText-Semibold-5.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Semibold-5.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:19	1534/1534	---MCZ	200	added ('OK')	text/html	etag:W/%22e9b9e2b425b570c27c5ff5c1d75be3bd%22	https://claimscotty.vercel.app/css/SFProText-Medium.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Medium.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:20	1550/1550	---MCZ	200	added ('OK')	text/html	etag:W/%22be69d18cb829d4db25a9fdf713a84469%22	https://claimscotty.vercel.app/css/SFProText-Mediumd41dd41d.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Mediumd41dd41d.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:21	1538/1538	---MCZ	200	added ('OK')	text/html	etag:W/%22475af8065817ccb4feddf6e5a9ae4e4d%22	https://claimscotty.vercel.app/css/SFProText-Medium-2.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Medium-2.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:22	1538/1538	---MCZ	200	added ('OK')	text/html	etag:W/%22f3806b7d89c9209eaa3c586f9b5ac6c6%22	https://claimscotty.vercel.app/css/SFProText-Medium-3.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Medium-3.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:23	1538/1538	---MCZ	200	added ('OK')	text/html	etag:W/%22786391a480fe1ab4eb565394019c48c5%22	https://claimscotty.vercel.app/css/SFProText-Medium-4.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Medium-4.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:24	1538/1538	---MCZ	200	added ('OK')	text/html	etag:W/%222428f58f55ad42f0d02a567e0165c97b%22	https://claimscotty.vercel.app/css/SFProText-Medium-5.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Medium-5.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:25	1530/1530	---MCZ	200	added ('OK')	text/html	etag:W/%227d7ed1c1fb4580ded3afd69130557ff1%22	https://claimscotty.vercel.app/css/SFProText-Bold.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Bold.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:26	1546/1546	---MCZ	200	added ('OK')	text/html	etag:W/%2236b64ff4a663d274d7ee6a540596ec07%22	https://claimscotty.vercel.app/css/SFProText-Boldd41dd41d.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Boldd41dd41d.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:27	1534/1534	---MCZ	200	added ('OK')	text/html	etag:W/%22645dd2a8ede7e6cfd06205f69df9f6c8%22	https://claimscotty.vercel.app/css/SFProText-Bold-2.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Bold-2.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:28	1534/1534	---MCZ	200	added ('OK')	text/html	etag:W/%22c6a06c940a774241fd909ab0f21898df%22	https://claimscotty.vercel.app/css/SFProText-Bold-3.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Bold-3.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:29	1534/1534	---MCZ	200	added ('OK')	text/html	etag:W/%22f6b4ace253861d070a7618bf0e1a29f6%22	https://claimscotty.vercel.app/css/SFProText-Bold-4.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Bold-4.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:30	1534/1534	---MCZ	200	added ('OK')	text/html	etag:W/%224526225fe1a19bda5fcba7225a88f57c%22	https://claimscotty.vercel.app/css/SFProText-Bold-5.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/SFProText-Bold-5.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:31	1512/1512	---MCZ	200	added ('OK')	text/html	etag:W/%22045d5ba77037dfa53634b76aeb82e5e5%22	https://claimscotty.vercel.app/css/index.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/css/index.html	(from https://claimscotty.vercel.app/css/mystyle.css)
21:15:32	55950/55950	---MCZ	200	added ('OK')	text/html	etag:W/%2264c13968dbcea18fb9f3bad07e0695ad%22	https://claimscotty.vercel.app/index.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/index-2.html	(from https://claimscotty.vercel.app/success9561.html?code=)
